Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","90","Guinea","5510","Production","254","Oil palm fruit","2018","2018","tonnes","845056","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","252","Oil, coconut (copra)","2018","2018","tonnes","1529","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","244","Oil, groundnut","2018","2018","tonnes","110000","F","FAO estimate"
"QCL","Crops and livestock products","90","Guinea","5510","Production","257","Oil, palm","2018","2018","tonnes","50000","*","Unofficial figure"
"QCL","Crops and livestock products","90","Guinea","5510","Production","258","Oil, palm kernel","2018","2018","tonnes","4876","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","256","Palm kernels","2018","2018","tonnes","53000","*","Unofficial figure"
"QCL","Crops and livestock products","90","Guinea","5510","Production","574","Pineapples","2018","2018","tonnes","132224","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","489","Plantains and others","2018","2018","tonnes","483164","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","116","Potatoes","2018","2018","tonnes","151326","","Official data"
"QCL","Crops and livestock products","90","Guinea","5510","Production","211","Pulses nes","2018","2018","tonnes","57349","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","27","Rice, paddy","2018","2018","tonnes","2339747","","Official data"
"QCL","Crops and livestock products","90","Guinea","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","1560611","Fc","Calculated data"
"QCL","Crops and livestock products","90","Guinea","5510","Production","836","Rubber, natural","2018","2018","tonnes","14995","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","328","Seed cotton","2018","2018","tonnes","43470","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","289","Sesame seed","2018","2018","tonnes","2083","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","789","Sisal","2018","2018","tonnes","195","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","83","Sorghum","2018","2018","tonnes","60570","","Official data"
"QCL","Crops and livestock products","90","Guinea","5510","Production","156","Sugar cane","2018","2018","tonnes","311865","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","162","Sugar Raw Centrifugal","2018","2018","tonnes","26208","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","122","Sweet potatoes","2018","2018","tonnes","265268","","Official data"
"QCL","Crops and livestock products","90","Guinea","5510","Production","136","Taro (cocoyam)","2018","2018","tonnes","107679","","Official data"
"QCL","Crops and livestock products","90","Guinea","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","2374","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","264397","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","90","Guinea","5510","Production","137","Yams","2018","2018","tonnes","187935","","Official data"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","486","Bananas","2018","2018","tonnes","8358","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","51","Beer of barley","2018","2018","tonnes","4500","*","Unofficial figure"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","217","Cashew nuts, with shell","2018","2018","tonnes","161705","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","125","Cassava","2018","2018","tonnes","47584","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","108","Cereals nes","2018","2018","tonnes","1892","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","249","Coconuts","2018","2018","tonnes","40661","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","767","Cotton lint","2018","2018","tonnes","1630","F","FAO estimate"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","329","Cottonseed","2018","2018","tonnes","3265","F","FAO estimate"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","195","Cow peas, dry","2018","2018","tonnes","633","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","94","Fonio","2018","2018","tonnes","704","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","23030","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","42777","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","497","Lemons and limes","2018","2018","tonnes","4374","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","56","Maize","2018","2018","tonnes","7000","*","Unofficial figure"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","9211","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","79","Millet","2018","2018","tonnes","18000","*","Unofficial figure"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","254","Oil palm fruit","2018","2018","tonnes","80500","F","FAO estimate"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","252","Oil, coconut (copra)","2018","2018","tonnes","5034","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","244","Oil, groundnut","2018","2018","tonnes","10933","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","257","Oil, palm","2018","2018","tonnes","6000","F","FAO estimate"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","258","Oil, palm kernel","2018","2018","tonnes","3840","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","490","Oranges","2018","2018","tonnes","6897","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","256","Palm kernels","2018","2018","tonnes","4000","*","Unofficial figure"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","600","Papayas","2018","2018","tonnes","2996","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","574","Pineapples","2018","2018","tonnes","428","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","489","Plantains and others","2018","2018","tonnes","54037","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","211","Pulses nes","2018","2018","tonnes","3083","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","27","Rice, paddy","2018","2018","tonnes","176000","*","Unofficial figure"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","117392","Fc","Calculated data"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","149","Roots and tubers nes","2018","2018","tonnes","80528","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","836","Rubber, natural","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","328","Seed cotton","2018","2018","tonnes","5267","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","83","Sorghum","2018","2018","tonnes","21000","*","Unofficial figure"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","156","Sugar cane","2018","2018","tonnes","6688","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","175","Guinea-Bissau","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","39478","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","572","Avocados","2018","2018","tonnes","8586","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","486","Bananas","2018","2018","tonnes","16802","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","414","Beans, green","2018","2018","tonnes","7000","F","FAO estimate"
"QCL","Crops and livestock products","91","Guyana","5510","Production","51","Beer of barley","2018","2018","tonnes","19953","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","181","Broad beans, horse beans, dry","2018","2018","tonnes","534","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","13380","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","591","Cashewapple","2018","2018","tonnes","5","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","125","Cassava","2018","2018","tonnes","59186","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","531","Cherries","2018","2018","tonnes","2359","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","37886","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","661","Cocoa, beans","2018","2018","tonnes","481","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","249","Coconuts","2018","2018","tonnes","136603","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","656","Coffee, green","2018","2018","tonnes","420","*","Unofficial figure"
"QCL","Crops and livestock products","91","Guyana","5510","Production","195","Cow peas, dry","2018","2018","tonnes","154","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","2981","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","47992","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","860","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","702","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","8537","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","720","Ginger","2018","2018","tonnes","27959","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","1181","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","273","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","497","Lemons and limes","2018","2018","tonnes","6442","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","56","Maize","2018","2018","tonnes","4000","*","Unofficial figure"
"QCL","Crops and livestock products","91","Guyana","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","7939","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","1242","Margarine, short","2018","2018","tonnes","1912","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","165","Molasses","2018","2018","tonnes","80000","*","Unofficial figure"
"QCL","Crops and livestock products","91","Guyana","5510","Production","252","Oil, coconut (copra)","2018","2018","tonnes","3132","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","430","Okra","2018","2018","tonnes","15716","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","403","Onions, dry","2018","2018","tonnes","2651","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","402","Onions, shallots, green","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","91","Guyana","5510","Production","490","Oranges","2018","2018","tonnes","21734","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","600","Papayas","2018","2018","tonnes","68867","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","187","Peas, dry","2018","2018","tonnes","481","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","687","Pepper (piper spp.)","2018","2018","tonnes","338","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","574","Pineapples","2018","2018","tonnes","34873","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","489","Plantains and others","2018","2018","tonnes","130085","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","59429","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","27","Rice, paddy","2018","2018","tonnes","964472","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","643303","Fc","Calculated data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","149","Roots and tubers nes","2018","2018","tonnes","12649","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","236","Soybeans","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","91","Guyana","5510","Production","723","Spices nes","2018","2018","tonnes","1972","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","156","Sugar cane","2018","2018","tonnes","1214495","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","162","Sugar Raw Centrifugal","2018","2018","tonnes","104642","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","122","Sweet potatoes","2018","2018","tonnes","14970","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","136","Taro (cocoyam)","2018","2018","tonnes","8770","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","97","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","388","Tomatoes","2018","2018","tonnes","38563","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","2574","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","91","Guyana","5510","Production","567","Watermelons","2018","2018","tonnes","25074","","Official data"
"QCL","Crops and livestock products","91","Guyana","5510","Production","137","Yams","2018","2018","tonnes","1580","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","572","Avocados","2018","2018","tonnes","254825","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","486","Bananas","2018","2018","tonnes","274930","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","176","Beans, dry","2018","2018","tonnes","101506","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","17049","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","125","Cassava","2018","2018","tonnes","632821","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","265","Castor oil seed","2018","2018","tonnes","1550","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","459","Chicory roots","2018","2018","tonnes","200","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","661","Cocoa, beans","2018","2018","tonnes","15063","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","249","Coconuts","2018","2018","tonnes","28000","*","Unofficial figure"
"QCL","Crops and livestock products","93","Haiti","5510","Production","656","Coffee, green","2018","2018","tonnes","20820","*","Unofficial figure"
"QCL","Crops and livestock products","93","Haiti","5510","Production","767","Cotton lint","2018","2018","tonnes","250","F","FAO estimate"
"QCL","Crops and livestock products","93","Haiti","5510","Production","329","Cottonseed","2018","2018","tonnes","455","F","FAO estimate"
"QCL","Crops and livestock products","93","Haiti","5510","Production","195","Cow peas, dry","2018","2018","tonnes","30428","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","855","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","63693","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","2563","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","406","Garlic","2018","2018","tonnes","1012","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","51337","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","17450","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","497","Lemons and limes","2018","2018","tonnes","3718","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","714","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","56","Maize","2018","2018","tonnes","234033","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","461766","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","3300","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","165","Molasses","2018","2018","tonnes","9672","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","331","Oil, cottonseed","2018","2018","tonnes","71","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","403","Onions, dry","2018","2018","tonnes","8809","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","490","Oranges","2018","2018","tonnes","82305","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","600","Papayas","2018","2018","tonnes","101","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","197","Pigeon peas","2018","2018","tonnes","35036","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","574","Pineapples","2018","2018","tonnes","7093","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","489","Plantains and others","2018","2018","tonnes","281599","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","116","Potatoes","2018","2018","tonnes","35924","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","632","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","27","Rice, paddy","2018","2018","tonnes","164643","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","109817","Fc","Calculated data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","149","Roots and tubers nes","2018","2018","tonnes","59671","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","328","Seed cotton","2018","2018","tonnes","954","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","289","Sesame seed","2018","2018","tonnes","4187","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","789","Sisal","2018","2018","tonnes","11921","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","83","Sorghum","2018","2018","tonnes","16694","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","373","Spinach","2018","2018","tonnes","973","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","156","Sugar cane","2018","2018","tonnes","1551843","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","162","Sugar Raw Centrifugal","2018","2018","tonnes","13817","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","122","Sweet potatoes","2018","2018","tonnes","116659","","Official data"
"QCL","Crops and livestock products","93","Haiti","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2018","2018","tonnes","19670","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","560","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","388","Tomatoes","2018","2018","tonnes","2361","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","121481","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","93","Haiti","5510","Production","137","Yams","2018","2018","tonnes","64727","","Official data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","515","Apples","2018","2018","tonnes","187","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","572","Avocados","2018","2018","tonnes","1326","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","486","Bananas","2018","2018","tonnes","671663","","Official data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","176","Beans, dry","2018","2018","tonnes","127781","","Official data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","51","Beer of barley","2018","2018","tonnes","162181","","Official data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","85052","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","426","Carrots and turnips","2018","2018","tonnes","4465","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","217","Cashew nuts, with shell","2018","2018","tonnes","2072","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","125","Cassava","2018","2018","tonnes","25726","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","393","Cauliflowers and broccoli","2018","2018","tonnes","1060","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","31000","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","661","Cocoa, beans","2018","2018","tonnes","1500","","Official data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","249","Coconuts","2018","2018","tonnes","13995","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","656","Coffee, green","2018","2018","tonnes","478831","","Official data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","767","Cotton lint","2018","2018","tonnes","1020","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","329","Cottonseed","2018","2018","tonnes","2040","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","33891","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","17000","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","914","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","78495","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","406","Garlic","2018","2018","tonnes","198","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","24038","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","560","Grapes","2018","2018","tonnes","179","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","82","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","497","Lemons and limes","2018","2018","tonnes","24589","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","1878","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","56","Maize","2018","2018","tonnes","705309","","Official data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","9","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","1242","Margarine, short","2018","2018","tonnes","10607","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","300000","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","165","Molasses","2018","2018","tonnes","199000","*","Unofficial figure"
"QCL","Crops and livestock products","95","Honduras","5510","Production","702","Nutmeg, mace and cardamoms","2018","2018","tonnes","520","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","254","Oil palm fruit","2018","2018","tonnes","2495404","","Official data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","252","Oil, coconut (copra)","2018","2018","tonnes","612","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","331","Oil, cottonseed","2018","2018","tonnes","273","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","60","Oil, maize","2018","2018","tonnes","7729","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","257","Oil, palm","2018","2018","tonnes","653000","*","Unofficial figure"
"QCL","Crops and livestock products","95","Honduras","5510","Production","258","Oil, palm kernel","2018","2018","tonnes","73800","*","Unofficial figure"
"QCL","Crops and livestock products","95","Honduras","5510","Production","290","Oil, sesame","2018","2018","tonnes","111","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","237","Oil, soybean","2018","2018","tonnes","398","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","403","Onions, dry","2018","2018","tonnes","14325","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","490","Oranges","2018","2018","tonnes","271233","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","256","Palm kernels","2018","2018","tonnes","172000","*","Unofficial figure"
"QCL","Crops and livestock products","95","Honduras","5510","Production","600","Papayas","2018","2018","tonnes","764","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","687","Pepper (piper spp.)","2018","2018","tonnes","550","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","574","Pineapples","2018","2018","tonnes","86000","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","489","Plantains and others","2018","2018","tonnes","94853","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","116","Potatoes","2018","2018","tonnes","26643","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","20000","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","27","Rice, paddy","2018","2018","tonnes","59648","","Official data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","39785","Fc","Calculated data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","149","Roots and tubers nes","2018","2018","tonnes","5541","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","328","Seed cotton","2018","2018","tonnes","3400","F","FAO estimate"
